Year,Day ,Timestamp,Hours,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2018,9/15/2000,2018-259-0,0,0.286355,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/15/2000,2018-259-4,4,0.286375,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/15/2000,2018-259-8,8,0.286349,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/15/2000,2018-259-12,12,0.28639,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/15/2000,2018-259-16,16,0.286378,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/15/2000,2018-259-20,20,0.286398,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/15/2000,2018-259-23,23,0.28638,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/16/2000,2018-260-0,0,0.286375,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/16/2000,2018-260-4,4,0.286403,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/16/2000,2018-260-8,8,0.286365,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/16/2000,2018-260-12,12,0.286395,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/16/2000,2018-260-16,16,0.286363,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/16/2000,2018-260-20,20,0.286395,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/16/2000,2018-260-23,23,0.286366,36.888454,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/17/2000,2018-261-0,0,0.286373,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/17/2000,2018-261-4,4,0.286386,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/17/2000,2018-261-8,8,0.286366,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/17/2000,2018-261-12,12,0.286388,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/17/2000,2018-261-16,16,0.286318,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/17/2000,2018-261-20,20,0.286425,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/17/2000,2018-261-23,23,0.286366,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/18/2000,2018-262-0,0,0.286375,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/18/2000,2018-262-4,4,0.286371,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/18/2000,2018-262-8,8,0.28639,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/18/2000,2018-262-12,12,0.286373,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/18/2000,2018-262-16,16,0.286353,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/18/2000,2018-262-20,20,0.286425,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/18/2000,2018-262-23,23,0.286371,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/19/2000,2018-263-0,0,0.286375,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/19/2000,2018-263-4,4,0.286378,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/19/2000,2018-263-8,8,0.286373,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/19/2000,2018-263-12,12,0.286376,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/19/2000,2018-263-16,16,0.286338,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/19/2000,2018-263-20,20,0.286423,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/19/2000,2018-263-23,23,0.286373,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/20/2000,2018-264-0,0,0.286376,36.888347,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/20/2000,2018-264-4,4,0.2864,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/20/2000,2018-264-8,8,0.286386,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/20/2000,2018-264-12,12,0.286356,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/20/2000,2018-264-16,16,0.286356,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/20/2000,2018-264-20,20,0.286423,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/20/2000,2018-264-23,23,0.286366,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/21/2000,2018-265-0,0,0.286376,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/21/2000,2018-265-4,4,0.286398,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/21/2000,2018-265-8,8,0.28641,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/21/2000,2018-265-12,12,0.286355,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/21/2000,2018-265-16,16,0.286365,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/21/2000,2018-265-20,20,0.286396,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/21/2000,2018-265-23,23,0.286371,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/22/2000,2018-266-0,0,0.286381,36.888355,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/22/2000,2018-266-4,4,0.286385,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/22/2000,2018-266-8,8,0.28638,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/22/2000,2018-266-12,12,0.286383,36.888347,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/22/2000,2018-266-16,16,0.286363,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/22/2000,2018-266-20,20,0.286408,36.888385,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/22/2000,2018-266-23,23,0.286363,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/23/2000,2018-267-0,0,0.286365,36.888355,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/23/2000,2018-267-4,4,0.28636,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/23/2000,2018-267-8,8,0.286378,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/23/2000,2018-267-12,12,0.286365,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/23/2000,2018-267-16,16,0.28639,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/23/2000,2018-267-20,20,0.286396,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/23/2000,2018-267-23,23,0.286375,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/24/2000,2018-268-0,0,0.286378,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/24/2000,2018-268-4,4,0.286368,36.888385,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/24/2000,2018-268-8,8,0.286386,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/24/2000,2018-268-12,12,0.286369,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/24/2000,2018-268-16,16,0.286365,36.888336,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/24/2000,2018-268-20,20,0.286395,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/24/2000,2018-268-23,23,0.286316,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/25/2000,2018-269-0,0,0.286381,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/25/2000,2018-269-4,4,0.286355,36.888278,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/25/2000,2018-269-8,8,0.286371,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/25/2000,2018-269-12,12,0.28636,36.888385,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/25/2000,2018-269-16,16,0.286358,36.888301,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/25/2000,2018-269-20,20,0.286396,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/25/2000,2018-269-23,23,0.28636,36.888385,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/26/2000,2018-270-0,0,0.28638,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/26/2000,2018-270-4,4,0.28639,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/26/2000,2018-270-8,8,0.286375,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/26/2000,2018-270-12,12,0.286368,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/26/2000,2018-270-16,16,0.286375,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/26/2000,2018-270-20,20,0.286368,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/26/2000,2018-270-23,23,0.286349,36.888355,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/27/2000,2018-271-0,0,0.286371,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/27/2000,2018-271-4,4,0.286333,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/27/2000,2018-271-8,8,0.286351,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/27/2000,2018-271-12,12,0.286378,36.888385,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/27/2000,2018-271-16,16,0.2864,36.888347,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/27/2000,2018-271-20,20,0.286391,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/27/2000,2018-271-23,23,0.286385,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/28/2000,2018-272-0,0,0.286396,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/28/2000,2018-272-4,4,0.28631,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/28/2000,2018-272-8,8,0.286388,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/28/2000,2018-272-12,12,0.286368,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/28/2000,2018-272-16,16,0.28639,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/28/2000,2018-272-20,20,0.286406,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/28/2000,2018-272-23,23,0.286355,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/29/2000,2018-273-4,4,0.286348,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/29/2000,2018-273-8,8,0.286391,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/29/2000,2018-273-12,12,0.286363,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/29/2000,2018-273-16,16,0.286383,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/29/2000,2018-273-20,20,0.286436,36.888603,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/29/2000,2018-273-23,23,0.286371,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/30/2000,2018-274-0,0,0.28641,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/30/2000,2018-274-4,4,0.286371,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/30/2000,2018-274-8,8,0.286395,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/30/2000,2018-274-12,12,0.286381,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/30/2000,2018-274-16,16,0.286371,36.888301,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/30/2000,2018-274-20,20,0.286431,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,9/30/2000,2018-274-23,23,0.286373,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/1/2000,2018-275-0,0,0.286391,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/1/2000,2018-275-4,4,0.286373,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/1/2000,2018-275-8,8,0.286388,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/1/2000,2018-275-12,12,0.286378,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/1/2000,2018-275-16,16,0.286346,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/1/2000,2018-275-20,20,0.286418,36.888454,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/1/2000,2018-275-23,23,0.286385,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/2/2000,2018-276-0,0,0.286395,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/2/2000,2018-276-4,4,0.286343,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/2/2000,2018-276-8,8,0.286393,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/2/2000,2018-276-12,12,0.286368,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/2/2000,2018-276-16,16,0.286311,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/2/2000,2018-276-20,20,0.286396,36.888385,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/2/2000,2018-276-23,23,0.286371,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/3/2000,2018-277-0,0,0.286376,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/3/2000,2018-277-4,4,0.286378,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/3/2000,2018-277-8,8,0.286376,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/3/2000,2018-277-12,12,0.286376,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/3/2000,2018-277-16,16,0.286371,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/3/2000,2018-277-20,20,0.286375,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/3/2000,2018-277-23,23,0.286373,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/4/2000,2018-278-0,0,0.286371,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/4/2000,2018-278-4,4,0.286373,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/4/2000,2018-278-8,8,0.286376,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/4/2000,2018-278-12,12,0.286369,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/4/2000,2018-278-16,16,0.286406,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/4/2000,2018-278-20,20,0.286361,36.888454,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/4/2000,2018-278-23,23,0.286366,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/5/2000,2018-279-0,0,0.286376,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/5/2000,2018-279-4,4,0.286361,36.888366,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/5/2000,2018-279-8,8,0.286391,36.88834,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/5/2000,2018-279-12,12,0.286385,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/5/2000,2018-279-16,16,0.28638,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/5/2000,2018-279-20,20,0.286328,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/5/2000,2018-279-23,23,0.286381,36.888355,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/6/2000,2018-280-0,0,0.286375,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/6/2000,2018-280-4,4,0.286368,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/6/2000,2018-280-8,8,0.286378,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/6/2000,2018-280-12,12,0.286385,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/6/2000,2018-280-16,16,0.286375,36.888385,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/6/2000,2018-280-20,20,0.286333,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/6/2000,2018-280-23,23,0.286366,36.888347,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/7/2000,2018-281-0,0,0.286386,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/7/2000,2018-281-4,4,0.286348,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/7/2000,2018-281-8,8,0.286385,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/7/2000,2018-281-12,12,0.286193,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/7/2000,2018-281-16,16,0.286028,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/7/2000,2018-281-20,20,0.286008,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/7/2000,2018-281-23,23,0.286025,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/8/2000,2018-282-0,0,0.286016,36.888454,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/8/2000,2018-282-4,4,0.286026,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/8/2000,2018-282-8,8,0.286051,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/8/2000,2018-282-12,12,0.285993,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/8/2000,2018-282-16,16,0.286043,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/8/2000,2018-282-20,20,0.286028,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/8/2000,2018-282-23,23,0.286011,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/9/2000,2018-283-0,0,0.286033,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/9/2000,2018-283-4,4,0.286023,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/9/2000,2018-283-8,8,0.286026,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/9/2000,2018-283-12,12,0.286005,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/9/2000,2018-283-16,16,0.286021,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/9/2000,2018-283-20,20,0.286011,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/9/2000,2018-283-23,23,0.286025,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/10/2000,2018-284-0,0,0.286045,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/10/2000,2018-284-4,4,0.286011,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/10/2000,2018-284-8,8,0.286031,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/10/2000,2018-284-12,12,0.285996,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/10/2000,2018-284-16,16,0.286015,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/10/2000,2018-284-20,20,0.286118,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/10/2000,2018-284-23,23,0.286005,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/11/2000,2018-285-0,0,0.286025,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/11/2000,2018-285-4,4,0.286019,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/11/2000,2018-285-8,8,0.286018,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/11/2000,2018-285-12,12,0.285995,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/11/2000,2018-285-16,16,0.285986,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/11/2000,2018-285-20,20,0.286045,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/11/2000,2018-285-23,23,0.286015,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/12/2000,2018-286-0,0,0.286048,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/12/2000,2018-286-4,4,0.286001,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/12/2000,2018-286-8,8,0.286026,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/12/2000,2018-286-12,12,0.285991,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/12/2000,2018-286-16,16,0.286025,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/12/2000,2018-286-20,20,0.286021,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/12/2000,2018-286-23,23,0.286021,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/13/2000,2018-287-0,0,0.28603,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/13/2000,2018-287-4,4,0.285986,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/13/2000,2018-287-8,8,0.286025,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/13/2000,2018-287-12,12,0.286021,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/13/2000,2018-287-16,16,0.286068,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/13/2000,2018-287-20,20,0.286041,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/13/2000,2018-287-23,23,0.286036,36.888454,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/14/2000,2018-288-0,0,0.286025,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/14/2000,2018-288-4,4,0.286015,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/14/2000,2018-288-8,8,0.285981,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/14/2000,2018-288-12,12,0.286021,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/14/2000,2018-288-16,16,0.28603,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/14/2000,2018-288-20,20,0.286006,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/14/2000,2018-288-23,23,0.285999,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/15/2000,2018-289-0,0,0.286036,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/15/2000,2018-289-4,4,0.28601,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/15/2000,2018-289-8,8,0.286005,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/15/2000,2018-289-12,12,0.285968,36.888473,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/15/2000,2018-289-16,16,0.285974,36.88853,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/15/2000,2018-289-20,20,0.285965,36.888538,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/15/2000,2018-289-23,23,0.285978,36.888526,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/16/2000,2018-290-0,0,0.285978,36.888511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/16/2000,2018-290-4,4,0.285981,36.888565,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/16/2000,2018-290-8,8,0.28597,36.88853,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/16/2000,2018-290-12,12,0.285363,36.88787,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/16/2000,2018-290-16,16,0.285296,36.888168,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/16/2000,2018-290-20,20,0.285303,36.888202,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/16/2000,2018-290-23,23,0.285353,36.888187,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/17/2000,2018-291-0,0,0.285368,36.888145,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/17/2000,2018-291-4,4,0.285351,36.888206,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/17/2000,2018-291-8,8,0.285329,36.888156,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/17/2000,2018-291-12,12,0.285311,36.888317,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/17/2000,2018-291-16,16,0.285373,36.888233,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/17/2000,2018-291-20,20,0.285373,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/17/2000,2018-291-23,23,0.285355,36.888317,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/18/2000,2018-292-0,0,0.28538,36.88834,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/18/2000,2018-292-4,4,0.285358,36.888336,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/18/2000,2018-292-8,8,0.285371,36.888336,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/18/2000,2018-292-12,12,0.285226,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/18/2000,2018-292-16,16,0.285238,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/18/2000,2018-292-20,20,0.285359,36.888473,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/18/2000,2018-292-23,23,0.285376,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/19/2000,2018-293-0,0,0.285365,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/19/2000,2018-293-4,4,0.285358,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
2018,10/19/2000,2018-293-8,8,0.285321,36.888511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
