YEAR,DATE,HOUR,MINUTE,location-long,location-lat,SPECIES,TAG,individual-local-identifier
2018,10-Sep,0,0,0.286373,36.888397,Stigmochelys pardalis,4170,Io
2018,10-Sep,4,0,0.286408,36.888374,Stigmochelys pardalis,4170,Io
2018,10-Sep,8,0,0.28632,36.888431,Stigmochelys pardalis,4170,Io
2018,10-Sep,12,0,0.286385,36.888374,Stigmochelys pardalis,4170,Io
2018,10-Sep,16,0,0.286373,36.888374,Stigmochelys pardalis,4170,Io
2018,10-Sep,20,0,0.2864,36.888347,Stigmochelys pardalis,4170,Io
2018,10-Sep,23,0,0.286398,36.888412,Stigmochelys pardalis,4170,Io
2018,11-Sep,0,0,0.286349,36.888431,Stigmochelys pardalis,4170,Io
2018,11-Sep,4,0,0.286386,36.888355,Stigmochelys pardalis,4170,Io
2018,11-Sep,8,0,0.286345,36.888431,Stigmochelys pardalis,4170,Io
2018,11-Sep,12,0,0.286373,36.888359,Stigmochelys pardalis,4170,Io
2018,11-Sep,16,0,0.286369,36.888393,Stigmochelys pardalis,4170,Io
2018,11-Sep,20,0,0.286403,36.888366,Stigmochelys pardalis,4170,Io
2018,11-Sep,23,0,0.286373,36.888378,Stigmochelys pardalis,4170,Io
2018,12-Sep,0,0,0.286358,36.888412,Stigmochelys pardalis,4170,Io
2018,12-Sep,4,0,0.286388,36.88832,Stigmochelys pardalis,4170,Io
2018,12-Sep,8,0,0.286361,36.888412,Stigmochelys pardalis,4170,Io
2018,12-Sep,12,0,0.286388,36.888347,Stigmochelys pardalis,4170,Io
2018,12-Sep,16,0,0.286383,36.888397,Stigmochelys pardalis,4170,Io
2018,12-Sep,20,0,0.2864,36.888397,Stigmochelys pardalis,4170,Io
2018,12-Sep,23,0,0.286376,36.888393,Stigmochelys pardalis,4170,Io
2018,13-Sep,0,0,0.286375,36.888397,Stigmochelys pardalis,4170,Io
2018,13-Sep,4,0,0.286368,36.88834,Stigmochelys pardalis,4170,Io
2018,13-Sep,8,0,0.286311,36.888431,Stigmochelys pardalis,4170,Io
2018,13-Sep,12,0,0.28639,36.88834,Stigmochelys pardalis,4170,Io
2018,13-Sep,16,0,0.286388,36.888397,Stigmochelys pardalis,4170,Io
2018,13-Sep,20,0,0.286401,36.888378,Stigmochelys pardalis,4170,Io
2018,13-Sep,23,0,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,14-Sep,0,0,0.286365,36.888412,Stigmochelys pardalis,4170,Io
2018,14-Sep,4,0,0.286391,36.888347,Stigmochelys pardalis,4170,Io
2018,14-Sep,8,0,0.286356,36.888378,Stigmochelys pardalis,4170,Io
2018,14-Sep,12,0,0.286383,36.888374,Stigmochelys pardalis,4170,Io
2018,14-Sep,16,0,0.286366,36.888359,Stigmochelys pardalis,4170,Io
2018,14-Sep,20,0,0.286375,36.888404,Stigmochelys pardalis,4170,Io
2018,14-Sep,23,0,0.286361,36.888431,Stigmochelys pardalis,4170,Io
2018,15-Sep,0,0,0.286355,36.888431,Stigmochelys pardalis,4170,Io
2018,15-Sep,4,0,0.286375,36.888359,Stigmochelys pardalis,4170,Io
2018,15-Sep,8,0,0.286349,36.888378,Stigmochelys pardalis,4170,Io
2018,15-Sep,12,0,0.28639,36.888366,Stigmochelys pardalis,4170,Io
2018,15-Sep,16,0,0.286378,36.888404,Stigmochelys pardalis,4170,Io
2018,15-Sep,20,0,0.286398,36.888412,Stigmochelys pardalis,4170,Io
2018,15-Sep,23,0,0.28638,36.888431,Stigmochelys pardalis,4170,Io
2018,16-Sep,0,0,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,16-Sep,4,0,0.286403,36.888366,Stigmochelys pardalis,4170,Io
2018,16-Sep,8,0,0.286365,36.888374,Stigmochelys pardalis,4170,Io
2018,16-Sep,12,0,0.286395,36.888378,Stigmochelys pardalis,4170,Io
2018,16-Sep,16,0,0.286363,36.888393,Stigmochelys pardalis,4170,Io
2018,16-Sep,20,0,0.286395,36.888404,Stigmochelys pardalis,4170,Io
2018,16-Sep,23,0,0.286366,36.888454,Stigmochelys pardalis,4170,Io
2018,17-Sep,0,0,0.286373,36.888412,Stigmochelys pardalis,4170,Io
2018,17-Sep,4,0,0.286386,36.888397,Stigmochelys pardalis,4170,Io
2018,17-Sep,8,0,0.286366,36.888374,Stigmochelys pardalis,4170,Io
2018,17-Sep,12,0,0.286388,36.888393,Stigmochelys pardalis,4170,Io
2018,17-Sep,16,0,0.286318,36.888404,Stigmochelys pardalis,4170,Io
2018,17-Sep,20,0,0.286425,36.888423,Stigmochelys pardalis,4170,Io
2018,17-Sep,23,0,0.286366,36.888416,Stigmochelys pardalis,4170,Io
2018,18-Sep,0,0,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,18-Sep,4,0,0.286371,36.888378,Stigmochelys pardalis,4170,Io
2018,18-Sep,8,0,0.28639,36.888374,Stigmochelys pardalis,4170,Io
2018,18-Sep,12,0,0.286373,36.888393,Stigmochelys pardalis,4170,Io
2018,18-Sep,16,0,0.286353,36.888397,Stigmochelys pardalis,4170,Io
2018,18-Sep,20,0,0.286425,36.888397,Stigmochelys pardalis,4170,Io
2018,18-Sep,23,0,0.286371,36.888416,Stigmochelys pardalis,4170,Io
2018,19-Sep,0,0,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Sep,4,0,0.286378,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Sep,8,0,0.286373,36.888397,Stigmochelys pardalis,4170,Io
2018,19-Sep,12,0,0.286376,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Sep,16,0,0.286338,36.888393,Stigmochelys pardalis,4170,Io
2018,19-Sep,20,0,0.286423,36.888374,Stigmochelys pardalis,4170,Io
2018,19-Sep,23,0,0.286373,36.888412,Stigmochelys pardalis,4170,Io
2018,20-Sep,0,0,0.286376,36.888347,Stigmochelys pardalis,4170,Io
2018,20-Sep,4,0,0.2864,36.888393,Stigmochelys pardalis,4170,Io
2018,20-Sep,8,0,0.286386,36.888374,Stigmochelys pardalis,4170,Io
2018,20-Sep,12,0,0.286356,36.888393,Stigmochelys pardalis,4170,Io
2018,20-Sep,16,0,0.286356,36.888404,Stigmochelys pardalis,4170,Io
2018,20-Sep,20,0,0.286423,36.888378,Stigmochelys pardalis,4170,Io
2018,20-Sep,23,0,0.286366,36.888412,Stigmochelys pardalis,4170,Io
2018,21-Sep,0,0,0.286376,36.888359,Stigmochelys pardalis,4170,Io
2018,21-Sep,4,0,0.286398,36.888378,Stigmochelys pardalis,4170,Io
2018,21-Sep,8,0,0.28641,36.888397,Stigmochelys pardalis,4170,Io
2018,21-Sep,12,0,0.286355,36.888374,Stigmochelys pardalis,4170,Io
2018,21-Sep,16,0,0.286365,36.888366,Stigmochelys pardalis,4170,Io
2018,21-Sep,20,0,0.286396,36.888374,Stigmochelys pardalis,4170,Io
2018,21-Sep,23,0,0.286371,36.888397,Stigmochelys pardalis,4170,Io
2018,22-Sep,0,0,0.286381,36.888355,Stigmochelys pardalis,4170,Io
2018,22-Sep,4,0,0.286385,36.888397,Stigmochelys pardalis,4170,Io
2018,22-Sep,8,0,0.28638,36.888393,Stigmochelys pardalis,4170,Io
2018,22-Sep,12,0,0.286383,36.888347,Stigmochelys pardalis,4170,Io
2018,22-Sep,16,0,0.286363,36.888393,Stigmochelys pardalis,4170,Io
2018,22-Sep,20,0,0.286408,36.888385,Stigmochelys pardalis,4170,Io
2018,22-Sep,23,0,0.286363,36.888412,Stigmochelys pardalis,4170,Io
2018,23-Sep,0,0,0.286365,36.888355,Stigmochelys pardalis,4170,Io
2018,23-Sep,4,0,0.28636,36.888378,Stigmochelys pardalis,4170,Io
2018,23-Sep,8,0,0.286378,36.888404,Stigmochelys pardalis,4170,Io
2018,23-Sep,12,0,0.286365,36.888393,Stigmochelys pardalis,4170,Io
2018,23-Sep,16,0,0.28639,36.888366,Stigmochelys pardalis,4170,Io
2018,23-Sep,20,0,0.286396,36.888378,Stigmochelys pardalis,4170,Io
2018,23-Sep,23,0,0.286375,36.888404,Stigmochelys pardalis,4170,Io
2018,24-Sep,0,0,0.286378,36.888366,Stigmochelys pardalis,4170,Io
2018,24-Sep,4,0,0.286368,36.888385,Stigmochelys pardalis,4170,Io
2018,24-Sep,8,0,0.286386,36.888393,Stigmochelys pardalis,4170,Io
2018,24-Sep,12,0,0.286369,36.888397,Stigmochelys pardalis,4170,Io
2018,24-Sep,16,0,0.286365,36.888336,Stigmochelys pardalis,4170,Io
2018,24-Sep,20,0,0.286395,36.888431,Stigmochelys pardalis,4170,Io
2018,24-Sep,23,0,0.286316,36.888378,Stigmochelys pardalis,4170,Io
2018,25-Sep,0,0,0.286381,36.888366,Stigmochelys pardalis,4170,Io
2018,25-Sep,4,0,0.286355,36.888278,Stigmochelys pardalis,4170,Io
2018,25-Sep,8,0,0.286371,36.888397,Stigmochelys pardalis,4170,Io
2018,25-Sep,12,0,0.28636,36.888385,Stigmochelys pardalis,4170,Io
2018,25-Sep,16,0,0.286358,36.888301,Stigmochelys pardalis,4170,Io
2018,25-Sep,20,0,0.286396,36.888404,Stigmochelys pardalis,4170,Io
2018,25-Sep,23,0,0.28636,36.888385,Stigmochelys pardalis,4170,Io
2018,26-Sep,0,0,0.28638,36.888393,Stigmochelys pardalis,4170,Io
2018,26-Sep,4,0,0.28639,36.888366,Stigmochelys pardalis,4170,Io
2018,26-Sep,8,0,0.286375,36.888404,Stigmochelys pardalis,4170,Io
2018,26-Sep,12,0,0.286368,36.888366,Stigmochelys pardalis,4170,Io
2018,26-Sep,16,0,0.286375,36.888393,Stigmochelys pardalis,4170,Io
2018,26-Sep,20,0,0.286368,36.888423,Stigmochelys pardalis,4170,Io
2018,26-Sep,23,0,0.286349,36.888355,Stigmochelys pardalis,4170,Io
2018,27-Sep,0,0,0.286371,36.888404,Stigmochelys pardalis,4170,Io
2018,27-Sep,4,0,0.286333,36.888404,Stigmochelys pardalis,4170,Io
2018,27-Sep,8,0,0.286351,36.888404,Stigmochelys pardalis,4170,Io
2018,27-Sep,12,0,0.286378,36.888385,Stigmochelys pardalis,4170,Io
2018,27-Sep,16,0,0.2864,36.888347,Stigmochelys pardalis,4170,Io
2018,27-Sep,20,0,0.286391,36.888443,Stigmochelys pardalis,4170,Io
2018,27-Sep,23,0,0.286385,36.888397,Stigmochelys pardalis,4170,Io
2018,28-Sep,0,0,0.286396,36.888366,Stigmochelys pardalis,4170,Io
2018,28-Sep,4,0,0.28631,36.888469,Stigmochelys pardalis,4170,Io
2018,28-Sep,8,0,0.286388,36.888397,Stigmochelys pardalis,4170,Io
2018,28-Sep,12,0,0.286368,36.888397,Stigmochelys pardalis,4170,Io
2018,28-Sep,16,0,0.28639,36.888359,Stigmochelys pardalis,4170,Io
2018,28-Sep,20,0,0.286406,36.888431,Stigmochelys pardalis,4170,Io
2018,28-Sep,23,0,0.286355,36.888416,Stigmochelys pardalis,4170,Io
2018,29-Sep,4,0,0.286348,36.888443,Stigmochelys pardalis,4170,Io
2018,29-Sep,8,0,0.286391,36.888404,Stigmochelys pardalis,4170,Io
2018,29-Sep,12,0,0.286363,36.888393,Stigmochelys pardalis,4170,Io
2018,29-Sep,16,0,0.286383,36.888378,Stigmochelys pardalis,4170,Io
2018,29-Sep,20,0,0.286436,36.888603,Stigmochelys pardalis,4170,Io
2018,29-Sep,23,0,0.286371,36.888431,Stigmochelys pardalis,4170,Io
2018,30-Sep,0,0,0.28641,36.888366,Stigmochelys pardalis,4170,Io
2018,30-Sep,4,0,0.286371,36.888423,Stigmochelys pardalis,4170,Io
2018,30-Sep,8,0,0.286395,36.888488,Stigmochelys pardalis,4170,Io
2018,30-Sep,12,0,0.286381,36.888378,Stigmochelys pardalis,4170,Io
2018,30-Sep,16,0,0.286371,36.888301,Stigmochelys pardalis,4170,Io
2018,30-Sep,20,0,0.286431,36.88845,Stigmochelys pardalis,4170,Io
2018,30-Sep,23,0,0.286373,36.888404,Stigmochelys pardalis,4170,Io
2018,1-Oct,0,0,0.286391,36.888359,Stigmochelys pardalis,4170,Io
2018,1-Oct,4,0,0.286373,36.888397,Stigmochelys pardalis,4170,Io
2018,1-Oct,8,0,0.286388,36.888397,Stigmochelys pardalis,4170,Io
2018,1-Oct,12,0,0.286378,36.888404,Stigmochelys pardalis,4170,Io
2018,1-Oct,16,0,0.286346,36.888366,Stigmochelys pardalis,4170,Io
2018,1-Oct,20,0,0.286418,36.888454,Stigmochelys pardalis,4170,Io
2018,1-Oct,23,0,0.286385,36.888397,Stigmochelys pardalis,4170,Io
2018,2-Oct,0,0,0.286395,36.888366,Stigmochelys pardalis,4170,Io
2018,2-Oct,4,0,0.286343,36.888397,Stigmochelys pardalis,4170,Io
2018,2-Oct,8,0,0.286393,36.888443,Stigmochelys pardalis,4170,Io
2018,2-Oct,12,0,0.286368,36.888423,Stigmochelys pardalis,4170,Io
2018,2-Oct,16,0,0.286311,36.888366,Stigmochelys pardalis,4170,Io
2018,2-Oct,20,0,0.286396,36.888385,Stigmochelys pardalis,4170,Io
2018,2-Oct,23,0,0.286371,36.888397,Stigmochelys pardalis,4170,Io
2018,3-Oct,0,0,0.286376,36.888366,Stigmochelys pardalis,4170,Io
2018,3-Oct,4,0,0.286378,36.888416,Stigmochelys pardalis,4170,Io
2018,3-Oct,8,0,0.286376,36.888431,Stigmochelys pardalis,4170,Io
2018,3-Oct,12,0,0.286376,36.888404,Stigmochelys pardalis,4170,Io
2018,3-Oct,16,0,0.286371,36.888404,Stigmochelys pardalis,4170,Io
2018,3-Oct,20,0,0.286375,36.888412,Stigmochelys pardalis,4170,Io
2018,3-Oct,23,0,0.286373,36.888397,Stigmochelys pardalis,4170,Io
2018,4-Oct,0,0,0.286371,36.888374,Stigmochelys pardalis,4170,Io
2018,4-Oct,4,0,0.286373,36.888412,Stigmochelys pardalis,4170,Io
2018,4-Oct,8,0,0.286376,36.88845,Stigmochelys pardalis,4170,Io
2018,4-Oct,12,0,0.286369,36.888404,Stigmochelys pardalis,4170,Io
2018,4-Oct,16,0,0.286406,36.888359,Stigmochelys pardalis,4170,Io
2018,4-Oct,20,0,0.286361,36.888454,Stigmochelys pardalis,4170,Io
2018,4-Oct,23,0,0.286366,36.888378,Stigmochelys pardalis,4170,Io
2018,5-Oct,0,0,0.286376,36.888366,Stigmochelys pardalis,4170,Io
2018,5-Oct,4,0,0.286361,36.888366,Stigmochelys pardalis,4170,Io
2018,5-Oct,8,0,0.286391,36.88834,Stigmochelys pardalis,4170,Io
2018,5-Oct,12,0,0.286385,36.888359,Stigmochelys pardalis,4170,Io
2018,5-Oct,16,0,0.28638,36.888397,Stigmochelys pardalis,4170,Io
2018,5-Oct,20,0,0.286328,36.888462,Stigmochelys pardalis,4170,Io
2018,5-Oct,23,0,0.286381,36.888355,Stigmochelys pardalis,4170,Io
2018,6-Oct,0,0,0.286375,36.888374,Stigmochelys pardalis,4170,Io
2018,6-Oct,4,0,0.286368,36.888431,Stigmochelys pardalis,4170,Io
2018,6-Oct,8,0,0.286378,36.888393,Stigmochelys pardalis,4170,Io
2018,6-Oct,12,0,0.286385,36.888393,Stigmochelys pardalis,4170,Io
2018,6-Oct,16,0,0.286375,36.888385,Stigmochelys pardalis,4170,Io
2018,6-Oct,20,0,0.286333,36.888416,Stigmochelys pardalis,4170,Io
2018,6-Oct,23,0,0.286366,36.888347,Stigmochelys pardalis,4170,Io
2018,7-Oct,0,0,0.286386,36.888359,Stigmochelys pardalis,4170,Io
2018,7-Oct,4,0,0.286348,36.888423,Stigmochelys pardalis,4170,Io
2018,7-Oct,8,0,0.286385,36.888374,Stigmochelys pardalis,4170,Io
2018,7-Oct,12,0,0.286193,36.888412,Stigmochelys pardalis,4170,Io
2018,7-Oct,16,0,0.286028,36.888397,Stigmochelys pardalis,4170,Io
2018,7-Oct,20,0,0.286008,36.8885,Stigmochelys pardalis,4170,Io
2018,7-Oct,23,0,0.286025,36.888431,Stigmochelys pardalis,4170,Io
2018,8-Oct,0,0,0.286016,36.888454,Stigmochelys pardalis,4170,Io
2018,8-Oct,4,0,0.286026,36.888462,Stigmochelys pardalis,4170,Io
2018,8-Oct,8,0,0.286051,36.888404,Stigmochelys pardalis,4170,Io
2018,8-Oct,12,0,0.285993,36.888431,Stigmochelys pardalis,4170,Io
2018,8-Oct,16,0,0.286043,36.888404,Stigmochelys pardalis,4170,Io
2018,8-Oct,20,0,0.286028,36.888481,Stigmochelys pardalis,4170,Io
2018,8-Oct,23,0,0.286011,36.888469,Stigmochelys pardalis,4170,Io
2018,9-Oct,0,0,0.286033,36.888431,Stigmochelys pardalis,4170,Io
2018,9-Oct,4,0,0.286023,36.888423,Stigmochelys pardalis,4170,Io
2018,9-Oct,8,0,0.286026,36.888423,Stigmochelys pardalis,4170,Io
2018,9-Oct,12,0,0.286005,36.888431,Stigmochelys pardalis,4170,Io
2018,9-Oct,16,0,0.286021,36.888462,Stigmochelys pardalis,4170,Io
2018,9-Oct,20,0,0.286011,36.8885,Stigmochelys pardalis,4170,Io
2018,9-Oct,23,0,0.286025,36.88845,Stigmochelys pardalis,4170,Io
2018,10-Oct,0,0,0.286045,36.888416,Stigmochelys pardalis,4170,Io
2018,10-Oct,4,0,0.286011,36.888423,Stigmochelys pardalis,4170,Io
2018,10-Oct,8,0,0.286031,36.888431,Stigmochelys pardalis,4170,Io
2018,10-Oct,12,0,0.285996,36.888431,Stigmochelys pardalis,4170,Io
2018,10-Oct,16,0,0.286015,36.888416,Stigmochelys pardalis,4170,Io
2018,10-Oct,20,0,0.286118,36.888374,Stigmochelys pardalis,4170,Io
2018,10-Oct,23,0,0.286005,36.888488,Stigmochelys pardalis,4170,Io
2018,11-Oct,0,0,0.286025,36.888423,Stigmochelys pardalis,4170,Io
2018,11-Oct,4,0,0.286019,36.888404,Stigmochelys pardalis,4170,Io
2018,11-Oct,8,0,0.286018,36.888431,Stigmochelys pardalis,4170,Io
2018,11-Oct,12,0,0.285995,36.888412,Stigmochelys pardalis,4170,Io
2018,11-Oct,16,0,0.285986,36.888443,Stigmochelys pardalis,4170,Io
2018,11-Oct,20,0,0.286045,36.888462,Stigmochelys pardalis,4170,Io
2018,11-Oct,23,0,0.286015,36.888462,Stigmochelys pardalis,4170,Io
2018,12-Oct,0,0,0.286048,36.888423,Stigmochelys pardalis,4170,Io
2018,12-Oct,4,0,0.286001,36.888397,Stigmochelys pardalis,4170,Io
2018,12-Oct,8,0,0.286026,36.888443,Stigmochelys pardalis,4170,Io
2018,12-Oct,12,0,0.285991,36.888378,Stigmochelys pardalis,4170,Io
2018,12-Oct,16,0,0.286025,36.888443,Stigmochelys pardalis,4170,Io
2018,12-Oct,20,0,0.286021,36.88845,Stigmochelys pardalis,4170,Io
2018,12-Oct,23,0,0.286021,36.888412,Stigmochelys pardalis,4170,Io
2018,13-Oct,0,0,0.28603,36.888423,Stigmochelys pardalis,4170,Io
2018,13-Oct,4,0,0.285986,36.888431,Stigmochelys pardalis,4170,Io
2018,13-Oct,8,0,0.286025,36.88845,Stigmochelys pardalis,4170,Io
2018,13-Oct,12,0,0.286021,36.888412,Stigmochelys pardalis,4170,Io
2018,13-Oct,16,0,0.286068,36.888412,Stigmochelys pardalis,4170,Io
2018,13-Oct,20,0,0.286041,36.88845,Stigmochelys pardalis,4170,Io
2018,13-Oct,23,0,0.286036,36.888454,Stigmochelys pardalis,4170,Io
2018,14-Oct,0,0,0.286025,36.888443,Stigmochelys pardalis,4170,Io
2018,14-Oct,4,0,0.286015,36.88845,Stigmochelys pardalis,4170,Io
2018,14-Oct,8,0,0.285981,36.888481,Stigmochelys pardalis,4170,Io
2018,14-Oct,12,0,0.286021,36.888378,Stigmochelys pardalis,4170,Io
2018,14-Oct,16,0,0.28603,36.888404,Stigmochelys pardalis,4170,Io
2018,14-Oct,20,0,0.286006,36.888431,Stigmochelys pardalis,4170,Io
2018,14-Oct,23,0,0.285999,36.888488,Stigmochelys pardalis,4170,Io
2018,15-Oct,0,0,0.286036,36.888423,Stigmochelys pardalis,4170,Io
2018,15-Oct,4,0,0.28601,36.88845,Stigmochelys pardalis,4170,Io
2018,15-Oct,8,0,0.286005,36.888431,Stigmochelys pardalis,4170,Io
2018,15-Oct,12,0,0.285968,36.888473,Stigmochelys pardalis,4170,Io
2018,15-Oct,16,0,0.285974,36.88853,Stigmochelys pardalis,4170,Io
2018,15-Oct,20,0,0.285965,36.888538,Stigmochelys pardalis,4170,Io
2018,15-Oct,23,0,0.285978,36.888526,Stigmochelys pardalis,4170,Io
2018,16-Oct,0,0,0.285978,36.888511,Stigmochelys pardalis,4170,Io
2018,16-Oct,4,0,0.285981,36.888565,Stigmochelys pardalis,4170,Io
2018,16-Oct,8,0,0.28597,36.88853,Stigmochelys pardalis,4170,Io
2018,16-Oct,12,0,0.285363,36.88787,Stigmochelys pardalis,4170,Io
2018,16-Oct,16,0,0.285296,36.888168,Stigmochelys pardalis,4170,Io
2018,16-Oct,20,0,0.285303,36.888202,Stigmochelys pardalis,4170,Io
2018,16-Oct,23,0,0.285353,36.888187,Stigmochelys pardalis,4170,Io
2018,17-Oct,0,0,0.285368,36.888145,Stigmochelys pardalis,4170,Io
2018,17-Oct,4,0,0.285351,36.888206,Stigmochelys pardalis,4170,Io
2018,17-Oct,8,0,0.285329,36.888156,Stigmochelys pardalis,4170,Io
2018,17-Oct,12,0,0.285311,36.888317,Stigmochelys pardalis,4170,Io
2018,17-Oct,16,0,0.285373,36.888233,Stigmochelys pardalis,4170,Io
2018,17-Oct,20,0,0.285373,36.888378,Stigmochelys pardalis,4170,Io
2018,17-Oct,23,0,0.285355,36.888317,Stigmochelys pardalis,4170,Io
2018,18-Oct,0,0,0.28538,36.88834,Stigmochelys pardalis,4170,Io
2018,18-Oct,4,0,0.285358,36.888336,Stigmochelys pardalis,4170,Io
2018,18-Oct,8,0,0.285371,36.888336,Stigmochelys pardalis,4170,Io
2018,18-Oct,12,0,0.285226,36.88845,Stigmochelys pardalis,4170,Io
2018,18-Oct,16,0,0.285238,36.888469,Stigmochelys pardalis,4170,Io
2018,18-Oct,20,0,0.285359,36.888473,Stigmochelys pardalis,4170,Io
2018,18-Oct,23,0,0.285376,36.888431,Stigmochelys pardalis,4170,Io
2018,19-Oct,0,0,0.285365,36.88845,Stigmochelys pardalis,4170,Io
2018,19-Oct,4,0,0.285358,36.888481,Stigmochelys pardalis,4170,Io
2018,19-Oct,8,0,0.285321,36.888511,Stigmochelys pardalis,4170,Io
2018,19-Oct,12,0,0.285363,36.888469,Stigmochelys pardalis,4170,Io
2018,19-Oct,16,0,0.285308,36.888462,Stigmochelys pardalis,4170,Io
2018,19-Oct,20,0,0.285361,36.888469,Stigmochelys pardalis,4170,Io
2018,19-Oct,23,0,0.28538,36.88845,Stigmochelys pardalis,4170,Io
2018,20-Oct,0,0,0.285341,36.888423,Stigmochelys pardalis,4170,Io
2018,20-Oct,4,0,0.285338,36.888469,Stigmochelys pardalis,4170,Io
2018,20-Oct,8,0,0.285323,36.888469,Stigmochelys pardalis,4170,Io
2018,20-Oct,12,0,0.285313,36.888511,Stigmochelys pardalis,4170,Io
2018,20-Oct,16,0,0.285331,36.888462,Stigmochelys pardalis,4170,Io
2018,20-Oct,20,0,0.28531,36.888538,Stigmochelys pardalis,4170,Io
2018,20-Oct,23,0,0.285359,36.888469,Stigmochelys pardalis,4170,Io
2018,21-Oct,0,0,0.285323,36.888443,Stigmochelys pardalis,4170,Io
2018,21-Oct,4,0,0.285329,36.888492,Stigmochelys pardalis,4170,Io
2018,21-Oct,8,0,0.285365,36.8885,Stigmochelys pardalis,4170,Io
2018,21-Oct,12,0,0.285313,36.888488,Stigmochelys pardalis,4170,Io
2018,21-Oct,16,0,0.285295,36.888481,Stigmochelys pardalis,4170,Io
2018,21-Oct,20,0,0.285358,36.888462,Stigmochelys pardalis,4170,Io
2018,21-Oct,23,0,0.28529,36.888431,Stigmochelys pardalis,4170,Io
2018,22-Oct,0,0,0.285366,36.888416,Stigmochelys pardalis,4170,Io
2018,22-Oct,4,0,0.285251,36.888507,Stigmochelys pardalis,4170,Io
2018,22-Oct,8,0,0.285363,36.888462,Stigmochelys pardalis,4170,Io
2018,22-Oct,12,0,0.285298,36.8885,Stigmochelys pardalis,4170,Io
2018,22-Oct,16,0,0.285308,36.888492,Stigmochelys pardalis,4170,Io
2018,22-Oct,20,0,0.285311,36.888473,Stigmochelys pardalis,4170,Io
2018,22-Oct,23,0,0.285328,36.888473,Stigmochelys pardalis,4170,Io
2018,23-Oct,4,0,0.285273,36.888511,Stigmochelys pardalis,4170,Io
2018,23-Oct,8,0,0.285308,36.888511,Stigmochelys pardalis,4170,Io
2018,23-Oct,12,0,0.285318,36.8885,Stigmochelys pardalis,4170,Io
2018,23-Oct,16,0,0.285296,36.888492,Stigmochelys pardalis,4170,Io
2018,23-Oct,20,0,0.285296,36.8885,Stigmochelys pardalis,4170,Io
2018,23-Oct,23,0,0.285333,36.888488,Stigmochelys pardalis,4170,Io
2018,24-Oct,0,0,0.285306,36.888454,Stigmochelys pardalis,4170,Io
2018,24-Oct,4,0,0.28531,36.888488,Stigmochelys pardalis,4170,Io
2018,24-Oct,8,0,0.285275,36.888481,Stigmochelys pardalis,4170,Io
2018,24-Oct,12,0,0.285291,36.888481,Stigmochelys pardalis,4170,Io
2018,24-Oct,16,0,0.285313,36.888488,Stigmochelys pardalis,4170,Io
2018,24-Oct,20,0,0.285306,36.888473,Stigmochelys pardalis,4170,Io
2018,24-Oct,23,0,0.285255,36.8885,Stigmochelys pardalis,4170,Io
2018,25-Oct,0,0,0.285258,36.888488,Stigmochelys pardalis,4170,Io
2018,25-Oct,4,0,0.285226,36.888511,Stigmochelys pardalis,4170,Io
2018,25-Oct,8,0,0.285216,36.888538,Stigmochelys pardalis,4170,Io
2018,25-Oct,12,0,0.285185,36.888473,Stigmochelys pardalis,4170,Io
2018,25-Oct,16,0,0.285204,36.888431,Stigmochelys pardalis,4170,Io
2018,25-Oct,20,0,0.28524,36.888431,Stigmochelys pardalis,4170,Io
2018,25-Oct,23,0,0.285273,36.888404,Stigmochelys pardalis,4170,Io
2018,26-Oct,0,0,0.285263,36.888374,Stigmochelys pardalis,4170,Io
2018,26-Oct,4,0,0.285256,36.888462,Stigmochelys pardalis,4170,Io
2018,26-Oct,8,0,0.2853,36.888397,Stigmochelys pardalis,4170,Io
2018,26-Oct,12,0,0.285226,36.888423,Stigmochelys pardalis,4170,Io
2018,26-Oct,16,0,0.28523,36.88845,Stigmochelys pardalis,4170,Io
2018,26-Oct,20,0,0.285268,36.888431,Stigmochelys pardalis,4170,Io
2018,26-Oct,23,0,0.28526,36.888412,Stigmochelys pardalis,4170,Io
2018,27-Oct,0,0,0.285268,36.888397,Stigmochelys pardalis,4170,Io
2018,27-Oct,4,0,0.285255,36.888423,Stigmochelys pardalis,4170,Io
2018,27-Oct,8,0,0.285273,36.888397,Stigmochelys pardalis,4170,Io
2018,27-Oct,12,0,0.285063,36.888958,Stigmochelys pardalis,4170,Io
2018,27-Oct,16,0,0.285113,36.888824,Stigmochelys pardalis,4170,Io
2018,27-Oct,20,0,0.285153,36.888835,Stigmochelys pardalis,4170,Io
2018,27-Oct,23,0,0.285148,36.888793,Stigmochelys pardalis,4170,Io
2018,28-Oct,0,0,0.285118,36.888805,Stigmochelys pardalis,4170,Io
2018,28-Oct,4,0,0.285105,36.888832,Stigmochelys pardalis,4170,Io
2018,28-Oct,8,0,0.285135,36.888793,Stigmochelys pardalis,4170,Io
2018,28-Oct,12,0,0.285093,36.888832,Stigmochelys pardalis,4170,Io
2018,28-Oct,16,0,0.285116,36.888797,Stigmochelys pardalis,4170,Io
2018,28-Oct,20,0,0.285168,36.888843,Stigmochelys pardalis,4170,Io
